Customer_ID,Age_Group,Gender,Category,Payment_Method,Season,Purchase_Amount,Annual_Purchases,Review_Rating,Has_Subscription
374,46-55,Male,Electronics,Debit Card,Fall,62.616786452496164,2,4,1
375,18-25,Female,Clothing,Credit Card,Fall,154.0289958077192,7,5,0
376,26-35,Male,Home & Garden,Debit Card,Spring,59.32934093481946,5,5,0
377,56-65,Male,Clothing,Debit Card,Winter,25.0,2,5,0
378,18-25,Female,Electronics,Debit Card,Summer,25.0,7,4,0
379,56-65,Male,Clothing,Mobile Payment,Spring,70.41728263248793,4,5,0
380,26-35,Female,Sports,Debit Card,Winter,116.33570102035449,6,5,0
381,18-25,Male,Books,Credit Card,Summer,25.0,8,4,0
382,46-55,Male,Beauty,Debit Card,Winter,122.92053198789559,2,5,0
383,36-45,Male,Beauty,PayPal,Fall,199.27384255375335,7,4,1
384,56-65,Female,Books,Cash,Summer,124.09932780849658,4,4,1
385,46-55,Female,Beauty,Mobile Payment,Winter,121.61072755482974,2,4,0
386,56-65,Female,Sports,PayPal,Summer,98.61634347719969,3,5,0
387,26-35,Male,Home & Garden,PayPal,Winter,101.48274544175759,7,3,1
388,18-25,Male,Electronics,Credit Card,Winter,25.0,6,3,0
389,46-55,Female,Sports,Credit Card,Fall,148.24254569372752,5,4,1
390,56-65,Male,Electronics,Mobile Payment,Spring,43.61596421336662,4,4,0
391,65+,Female,Home & Garden,Mobile Payment,Summer,87.34160691942526,2,5,0
392,26-35,Male,Sports,Cash,Fall,42.98750881921362,11,4,0
393,26-35,Female,Clothing,Debit Card,Summer,57.53734601089147,9,5,1
394,46-55,Male,Home & Garden,Mobile Payment,Spring,100.13605006983082,5,5,0
395,26-35,Female,Beauty,Mobile Payment,Fall,285.82305758604247,6,5,1
396,65+,Male,Sports,Debit Card,Spring,51.79443396807336,2,4,0
397,56-65,Male,Home & Garden,Cash,Fall,77.68564938619235,5,4,0
398,26-35,Male,Home & Garden,Credit Card,Fall,30.777887842898288,10,4,0
399,46-55,Male,Sports,Cash,Fall,27.061721636560243,2,5,1
400,46-55,Male,Beauty,Debit Card,Fall,56.16544835504791,4,4,0
401,18-25,Female,Books,Credit Card,Winter,77.1552204166636,4,5,0
402,56-65,Female,Beauty,Credit Card,Summer,77.69324015730284,5,3,0
403,36-45,Female,Home & Garden,Credit Card,Winter,90.14414729649761,4,4,0
404,56-65,Female,Electronics,Cash,Winter,45.36972407857638,4,5,0
405,26-35,Female,Books,Debit Card,Winter,133.3602508038441,9,4,1
406,56-65,Male,Books,Cash,Fall,166.93190022408638,3,5,0
407,26-35,Male,Home & Garden,Cash,Fall,127.11958630559802,11,5,0
408,18-25,Male,Sports,PayPal,Spring,115.9403893248983,3,5,0
409,56-65,Female,Sports,Mobile Payment,Summer,57.22497838567115,4,5,0
410,18-25,Male,Sports,Cash,Spring,77.85630640855237,11,4,0
411,26-35,Male,Beauty,PayPal,Spring,246.82317174102855,9,4,0
412,65+,Female,Clothing,Debit Card,Summer,96.17581240829426,2,3,1
413,65+,Male,Sports,PayPal,Summer,122.8180470201258,1,5,0
414,36-45,Female,Sports,Cash,Spring,215.28807466204327,9,4,1
415,36-45,Female,Books,Debit Card,Spring,252.21506112069633,4,5,0
416,36-45,Male,Electronics,PayPal,Spring,64.75459585128428,6,3,0
417,26-35,Male,Electronics,Cash,Fall,42.41534773352516,14,4,0
418,26-35,Female,Home & Garden,Debit Card,Summer,66.35197661444487,11,4,0
419,46-55,Female,Home & Garden,Debit Card,Summer,64.29604793430475,6,4,0
420,46-55,Male,Home & Garden,Mobile Payment,Winter,53.07131636136908,2,4,0
421,46-55,Female,Sports,Cash,Fall,229.92953654568583,4,3,1
422,46-55,Female,Electronics,Mobile Payment,Fall,28.332593058990774,7,5,0
423,18-25,Male,Home & Garden,Debit Card,Summer,116.2103844619676,8,5,1
424,36-45,Male,Electronics,Debit Card,Fall,150.35760995967757,5,4,1
425,18-25,Female,Sports,PayPal,Spring,25.0,8,3,0
426,36-45,Male,Books,Mobile Payment,Summer,67.38470787616505,3,4,0
427,36-45,Female,Sports,Credit Card,Summer,60.364079846941785,7,4,0
428,56-65,Male,Home & Garden,Cash,Fall,32.77319840322814,3,3,0
429,26-35,Female,Sports,Mobile Payment,Summer,38.740548523721245,11,5,0
430,18-25,Female,Sports,Debit Card,Fall,29.214545496342843,9,4,1
431,18-25,Female,Electronics,PayPal,Fall,27.079923250205226,9,5,0
432,46-55,Male,Clothing,Cash,Fall,61.07099491565815,3,5,0
433,36-45,Male,Beauty,Cash,Spring,52.97503256350029,6,5,0
434,18-25,Female,Home & Garden,PayPal,Fall,32.45251152705811,4,5,0
435,18-25,Male,Clothing,Debit Card,Fall,181.14614799214283,5,4,0
436,46-55,Male,Books,Credit Card,Winter,126.93328550255349,3,4,1
437,18-25,Female,Home & Garden,PayPal,Winter,126.49618205054776,6,3,0
438,56-65,Male,Clothing,Credit Card,Spring,25.0,4,5,0
439,46-55,Male,Sports,Mobile Payment,Spring,52.27979599528647,4,4,0
440,18-25,Male,Home & Garden,Cash,Fall,25.0,3,4,0
441,18-25,Female,Clothing,Debit Card,Winter,192.7103568561353,3,3,0
442,65+,Female,Beauty,Credit Card,Spring,80.69565942813611,4,3,0
443,26-35,Male,Sports,Debit Card,Summer,69.45167228561566,11,4,0
444,26-35,Male,Home & Garden,Mobile Payment,Summer,160.70028552364684,4,5,1
445,56-65,Male,Books,Credit Card,Fall,56.251091192344,5,3,1
446,65+,Female,Books,Debit Card,Winter,38.306962678758325,2,4,0
447,65+,Male,Home & Garden,Debit Card,Summer,25.0,1,4,0
448,46-55,Female,Clothing,Mobile Payment,Winter,68.48579008549925,3,4,0
449,26-35,Male,Home & Garden,PayPal,Spring,73.66355696568533,4,3,0
450,18-25,Female,Sports,Mobile Payment,Winter,25.0,7,4,0
451,46-55,Male,Electronics,Credit Card,Fall,197.6977344985771,3,4,0
452,36-45,Female,Books,Credit Card,Winter,206.07392524050098,9,5,1
453,26-35,Male,Clothing,Cash,Summer,47.57308828657739,9,4,1
454,56-65,Male,Beauty,Debit Card,Winter,25.0,5,5,0
455,18-25,Female,Home & Garden,Credit Card,Winter,44.3472938038203,10,5,1
456,36-45,Female,Sports,PayPal,Winter,85.14217015356044,4,5,1
457,18-25,Male,Home & Garden,PayPal,Spring,97.77789271012854,10,5,0
458,36-45,Female,Beauty,Mobile Payment,Fall,102.12890170049972,8,5,1
459,18-25,Female,Sports,Credit Card,Summer,25.0,6,5,0
460,18-25,Female,Beauty,Credit Card,Summer,43.33113583800649,5,4,1
461,18-25,Male,Sports,Cash,Winter,57.84912027944353,7,4,0
462,36-45,Female,Electronics,Cash,Winter,55.220500708859475,7,4,1
463,46-55,Female,Books,Cash,Spring,170.57978527171267,3,5,0
464,36-45,Male,Sports,Credit Card,Fall,187.3503882821874,9,4,0
465,65+,Female,Beauty,Mobile Payment,Summer,44.58266825467212,4,5,0
466,26-35,Male,Clothing,Mobile Payment,Fall,175.55149717509877,5,4,1
467,26-35,Male,Books,Mobile Payment,Summer,25.0,12,5,0
468,56-65,Female,Electronics,Mobile Payment,Winter,83.75751715808272,4,5,0
469,26-35,Female,Home & Garden,PayPal,Spring,104.95134180810153,13,5,0
470,65+,Male,Electronics,Credit Card,Spring,32.025937995183654,2,5,0
471,18-25,Male,Electronics,Debit Card,Winter,25.0,4,5,0
472,65+,Female,Home & Garden,Credit Card,Winter,34.33418828883597,2,4,0
473,18-25,Male,Sports,Mobile Payment,Winter,33.44655859084492,10,5,0
474,56-65,Female,Electronics,PayPal,Fall,164.75602670598144,3,5,0
475,36-45,Female,Books,PayPal,Winter,155.4865020258088,8,4,0
476,65+,Male,Electronics,Credit Card,Fall,43.41403798793547,4,4,0
477,18-25,Female,Clothing,Debit Card,Winter,46.57188430205787,7,5,0
478,36-45,Female,Books,Mobile Payment,Spring,252.6389274233054,5,5,0
479,65+,Male,Clothing,PayPal,Fall,25.0,3,5,1
480,36-45,Female,Books,Mobile Payment,Spring,25.0,3,4,0
481,36-45,Female,Beauty,Mobile Payment,Winter,332.6962128498362,5,5,0
482,46-55,Female,Home & Garden,Mobile Payment,Winter,68.02434811676268,3,4,0
483,36-45,Female,Books,Cash,Summer,30.08115591387178,9,4,0
484,36-45,Male,Books,Mobile Payment,Fall,25.0,7,4,0
485,36-45,Male,Sports,Mobile Payment,Fall,258.2625157820842,3,4,1
486,56-65,Male,Sports,Debit Card,Fall,27.881367926073626,3,5,0
487,18-25,Male,Beauty,Debit Card,Fall,25.0,9,4,0
488,26-35,Male,Sports,Cash,Spring,97.5448351346558,10,4,0
489,65+,Female,Sports,Cash,Fall,74.58410363219141,4,4,0
490,56-65,Female,Clothing,Mobile Payment,Spring,78.66485843241195,3,4,0
491,36-45,Female,Sports,PayPal,Winter,115.51744045506949,6,5,0
492,36-45,Female,Sports,PayPal,Spring,45.649794425956536,5,4,0
493,26-35,Female,Beauty,Credit Card,Fall,98.01161868977287,14,4,0
494,26-35,Female,Beauty,PayPal,Spring,186.33248475544738,6,5,0
495,36-45,Female,Electronics,PayPal,Fall,126.74521471138443,6,5,0
496,26-35,Male,Sports,Debit Card,Spring,41.03511040953463,8,4,1
497,36-45,Female,Sports,Credit Card,Summer,169.1830730100788,7,4,1
498,18-25,Female,Books,Credit Card,Fall,28.74847259812655,7,5,1
499,65+,Male,Sports,Debit Card,Spring,44.47043512813722,3,5,0
500,65+,Female,Clothing,PayPal,Fall,46.10480514665326,2,5,0
501,46-55,Female,Books,PayPal,Winter,305.3476457808797,2,4,1
502,36-45,Male,Sports,Credit Card,Spring,130.08745780477705,9,4,1
503,26-35,Female,Clothing,PayPal,Spring,32.50851593703872,7,5,0
504,56-65,Male,Electronics,Credit Card,Summer,25.0,2,4,0
505,46-55,Male,Books,PayPal,Fall,91.90362518330318,6,4,0
506,18-25,Female,Home & Garden,Mobile Payment,Spring,135.31264390974786,10,5,0
507,56-65,Female,Sports,Debit Card,Summer,25.0,2,4,0
508,56-65,Female,Books,Cash,Summer,69.76957606893106,5,5,0
509,65+,Female,Beauty,Mobile Payment,Summer,103.09801643568886,4,4,0
510,46-55,Male,Books,PayPal,Fall,136.61656246297466,6,4,0
511,36-45,Female,Beauty,Cash,Fall,288.56786275475844,5,4,1
512,26-35,Female,Sports,Mobile Payment,Spring,63.96004989582545,6,5,0
513,65+,Female,Clothing,Debit Card,Fall,25.0,2,5,0
514,56-65,Male,Beauty,Cash,Fall,52.65182311374406,5,4,0
515,18-25,Female,Books,Cash,Winter,25.0,4,4,0
516,18-25,Female,Books,Debit Card,Fall,177.02766622715728,11,4,0
517,26-35,Female,Beauty,Mobile Payment,Winter,88.25615510335965,9,5,0
518,56-65,Female,Electronics,Cash,Spring,85.63678433615935,3,4,0
519,65+,Male,Electronics,Debit Card,Summer,25.0,4,4,0
520,18-25,Female,Electronics,Mobile Payment,Winter,31.47354096147215,6,5,0
521,36-45,Female,Beauty,PayPal,Spring,184.63208333345645,5,5,0
522,26-35,Male,Beauty,Credit Card,Winter,74.71837442718842,14,5,0
523,65+,Female,Books,PayPal,Fall,31.203466980874623,1,3,0
524,56-65,Female,Sports,PayPal,Spring,71.27797750621868,3,5,0
525,56-65,Male,Sports,Credit Card,Summer,47.57004650333361,3,4,0
526,36-45,Female,Clothing,PayPal,Winter,25.0,5,5,0
527,26-35,Male,Beauty,PayPal,Fall,25.0,12,4,1
528,26-35,Male,Sports,Debit Card,Spring,81.45533831204983,11,5,0
529,18-25,Female,Sports,Debit Card,Fall,101.20413476586347,8,5,0
530,56-65,Male,Electronics,Mobile Payment,Spring,42.468545213125395,2,4,0
531,56-65,Male,Electronics,Cash,Winter,172.51157352347568,4,4,0
532,65+,Male,Electronics,Mobile Payment,Spring,82.62258596287761,3,5,0
533,65+,Male,Home & Garden,Debit Card,Winter,91.24246237483001,3,4,0
534,36-45,Female,Sports,Debit Card,Spring,25.0,8,3,1
535,46-55,Female,Electronics,Credit Card,Fall,159.62688466128103,3,4,0
536,65+,Female,Electronics,Credit Card,Fall,26.782669295899,3,5,1
537,56-65,Female,Beauty,Debit Card,Winter,179.78214177654118,4,3,0
538,26-35,Male,Books,PayPal,Summer,63.911491745351285,14,4,0
539,36-45,Female,Electronics,Mobile Payment,Winter,56.74122114112802,8,5,0
540,18-25,Female,Beauty,Debit Card,Fall,31.913935984932763,6,4,0
541,65+,Female,Clothing,Debit Card,Spring,71.20458039515324,3,3,0
542,36-45,Female,Electronics,Credit Card,Summer,25.0,9,5,0
543,26-35,Female,Books,Mobile Payment,Fall,90.88925069101651,9,5,1
544,46-55,Female,Beauty,Mobile Payment,Summer,79.63600301268929,2,4,0
545,36-45,Male,Books,Cash,Winter,45.47991865610633,5,5,0
546,26-35,Female,Electronics,Debit Card,Fall,162.17926245798404,8,3,1
547,18-25,Male,Clothing,Cash,Winter,80.59157330151757,9,5,0
548,46-55,Male,Electronics,Credit Card,Fall,43.710864852439194,2,4,1
549,36-45,Male,Beauty,Cash,Fall,32.17104165164305,7,5,0
550,46-55,Male,Clothing,PayPal,Winter,75.03193232037191,3,4,0
551,36-45,Male,Clothing,Debit Card,Fall,150.57843654869797,9,4,1
552,56-65,Male,Clothing,Debit Card,Summer,87.73597755913197,5,4,0
553,36-45,Female,Home & Garden,Mobile Payment,Summer,153.09252227027847,6,5,1
554,36-45,Female,Beauty,Cash,Winter,25.0,4,5,1
555,56-65,Female,Home & Garden,Mobile Payment,Spring,28.92411118137328,2,5,0
556,26-35,Male,Books,Cash,Summer,98.49736466757231,4,5,0
557,18-25,Female,Clothing,Cash,Fall,26.223781794966794,3,5,0
558,18-25,Female,Home & Garden,Credit Card,Winter,109.5494019944159,9,4,0
559,46-55,Male,Electronics,Cash,Spring,69.6219220706843,7,5,0
560,36-45,Female,Home & Garden,Mobile Payment,Winter,33.51311692430223,9,5,0
561,46-55,Female,Sports,Cash,Summer,27.545135379530745,2,5,0
562,26-35,Male,Books,Cash,Fall,86.48666209416159,13,4,0
563,18-25,Female,Clothing,Debit Card,Summer,25.0,5,4,0
564,18-25,Female,Clothing,Debit Card,Winter,25.0,9,4,0
565,26-35,Male,Books,Debit Card,Fall,40.24962820642216,13,4,0
566,36-45,Male,Books,PayPal,Spring,330.2493752776051,4,4,1
567,26-35,Male,Beauty,Debit Card,Summer,25.0,12,4,1
568,36-45,Male,Electronics,PayPal,Winter,59.439948174672395,8,3,1
569,56-65,Female,Books,PayPal,Fall,39.80101184191823,5,5,0
570,26-35,Female,Books,Mobile Payment,Winter,40.86216658687088,12,4,0
571,36-45,Male,Beauty,Debit Card,Spring,83.8649207843377,9,3,1
572,46-55,Female,Books,Cash,Spring,105.99946586265926,2,5,0
573,26-35,Male,Home & Garden,Credit Card,Summer,140.71843301802323,14,3,1
574,36-45,Male,Sports,Cash,Spring,413.35544798448797,4,4,0
575,56-65,Male,Sports,Debit Card,Spring,104.79182049856365,2,5,1
576,65+,Female,Sports,Cash,Summer,90.95738129970078,4,4,0
577,18-25,Male,Books,Debit Card,Winter,33.50432981454482,11,4,0
578,65+,Male,Sports,Debit Card,Summer,39.095316919265485,4,3,0
579,36-45,Male,Electronics,Cash,Summer,78.33958952007512,3,4,0
580,26-35,Female,Home & Garden,PayPal,Fall,42.6868034074022,5,5,1
581,36-45,Female,Sports,Mobile Payment,Spring,96.15716262929195,5,5,0
582,65+,Male,Clothing,Mobile Payment,Spring,25.0,1,3,1
583,36-45,Male,Books,Mobile Payment,Winter,58.767305754201516,5,5,0
584,26-35,Female,Home & Garden,Mobile Payment,Spring,180.33468599953056,14,4,0
585,36-45,Female,Electronics,Credit Card,Winter,106.2178702380305,9,5,0
586,26-35,Male,Sports,Debit Card,Fall,182.3305180522708,14,4,0
587,18-25,Female,Electronics,Credit Card,Winter,58.79469794694713,5,5,0
588,18-25,Female,Books,Mobile Payment,Winter,42.832438747209075,7,4,0
589,18-25,Male,Sports,Mobile Payment,Fall,25.0,4,5,0
590,18-25,Female,Clothing,Cash,Summer,49.59741991639247,5,3,0
591,18-25,Female,Home & Garden,Mobile Payment,Fall,28.852034609253828,6,5,0
592,36-45,Female,Clothing,Debit Card,Spring,28.95196160215488,4,4,0
593,26-35,Male,Sports,Mobile Payment,Spring,34.22621320290526,9,4,0
594,26-35,Male,Beauty,Mobile Payment,Fall,109.05157430661087,14,5,0
595,56-65,Male,Home & Garden,Credit Card,Winter,147.173415132902,3,5,0
596,36-45,Male,Electronics,Debit Card,Fall,141.50095128945912,7,4,1
597,46-55,Female,Sports,PayPal,Spring,36.132656572101844,4,3,1
598,18-25,Female,Clothing,Cash,Fall,58.00334470880194,5,5,1
599,26-35,Female,Books,PayPal,Winter,59.117342491596894,12,4,1
600,18-25,Female,Beauty,Credit Card,Spring,65.64212686934906,4,3,1
601,18-25,Male,Books,Mobile Payment,Summer,32.00752233014646,6,5,1
602,26-35,Female,Sports,Cash,Fall,134.3428175897521,8,5,1
603,18-25,Female,Electronics,Debit Card,Fall,89.57029100376661,10,4,0
604,18-25,Male,Clothing,Cash,Fall,81.69042189935844,10,4,1
605,18-25,Female,Home & Garden,Credit Card,Fall,55.497242749063304,8,5,0
606,36-45,Male,Beauty,Mobile Payment,Spring,167.78791138530923,4,4,0
607,26-35,Female,Sports,Credit Card,Winter,25.0,13,5,0
608,26-35,Female,Sports,Debit Card,Summer,56.531924944156486,13,4,0
609,36-45,Male,Sports,PayPal,Fall,202.7246139470725,3,3,0
610,46-55,Female,Sports,Mobile Payment,Spring,35.97829751797298,3,4,1
611,18-25,Female,Clothing,Mobile Payment,Fall,94.54821269767962,3,5,0
612,46-55,Male,Home & Garden,Credit Card,Summer,101.1024226575707,4,5,0
613,36-45,Male,Electronics,Credit Card,Fall,84.88853193972673,5,4,1
614,18-25,Male,Beauty,Credit Card,Winter,38.20065475562911,11,4,0
615,56-65,Female,Sports,Mobile Payment,Fall,27.093078417813505,3,5,0
616,65+,Female,Books,Credit Card,Fall,79.20488258152932,4,4,0
617,18-25,Female,Sports,Cash,Fall,57.43825402548209,11,5,1
618,26-35,Female,Home & Garden,Cash,Winter,166.20269152680424,10,5,0
619,56-65,Female,Home & Garden,Cash,Spring,97.96735306993841,5,4,0
620,46-55,Male,Clothing,Mobile Payment,Winter,86.1553367110447,5,4,1
621,26-35,Female,Clothing,Credit Card,Spring,51.831276514414355,8,5,1
622,26-35,Male,Books,Debit Card,Winter,29.774456396245952,10,4,1
623,26-35,Male,Books,Credit Card,Winter,25.0,12,4,1
624,36-45,Female,Clothing,Mobile Payment,Fall,197.11059215535846,9,5,0
625,36-45,Male,Beauty,Cash,Winter,75.65052691305087,6,5,0
626,26-35,Female,Books,Mobile Payment,Spring,109.60681877710398,14,4,1
627,36-45,Female,Clothing,Credit Card,Spring,39.38406149580483,3,5,0
628,46-55,Male,Sports,Mobile Payment,Spring,45.609084402637215,2,5,0
629,18-25,Male,Clothing,Debit Card,Spring,38.49557597563201,7,4,0
630,26-35,Female,Beauty,Mobile Payment,Winter,70.37123811892442,10,4,0
631,46-55,Female,Clothing,PayPal,Fall,25.0,4,3,1
632,56-65,Male,Clothing,Mobile Payment,Summer,25.0,5,5,1
633,36-45,Male,Sports,Credit Card,Spring,47.545225129563256,9,5,0
634,36-45,Female,Books,PayPal,Winter,106.30789882302243,6,3,1
635,18-25,Female,Sports,Cash,Fall,69.71199242420734,9,4,0
636,36-45,Male,Sports,Credit Card,Winter,132.2621932446034,8,4,0
637,36-45,Male,Clothing,Debit Card,Spring,177.83077561433436,3,4,0
638,26-35,Female,Sports,Mobile Payment,Spring,25.0,4,5,0
639,26-35,Female,Home & Garden,Mobile Payment,Fall,77.50145256635338,5,4,0
640,26-35,Female,Electronics,Credit Card,Winter,91.44893603234513,11,5,1
641,18-25,Female,Electronics,Mobile Payment,Spring,159.0130305868081,9,5,0
642,26-35,Female,Sports,Mobile Payment,Spring,152.97801361082145,10,4,1
643,26-35,Male,Books,Cash,Summer,64.08691067789593,6,5,0
644,26-35,Female,Beauty,Mobile Payment,Summer,58.802813197258146,10,4,1
645,18-25,Male,Sports,Mobile Payment,Spring,25.0,6,4,1
646,56-65,Female,Books,Cash,Summer,39.46093107729399,3,5,0
647,36-45,Male,Sports,Mobile Payment,Summer,126.76409604518584,4,5,0
648,46-55,Male,Clothing,Cash,Spring,99.22458037876932,3,5,0
649,46-55,Female,Books,Debit Card,Winter,42.456804078993,2,5,0
650,36-45,Female,Beauty,Mobile Payment,Winter,37.54604299115898,7,4,0
651,18-25,Male,Sports,Credit Card,Winter,78.46874990930556,6,4,0
652,36-45,Female,Home & Garden,PayPal,Fall,117.89017780451438,8,4,0
653,36-45,Male,Books,Debit Card,Winter,50.202792479412174,3,4,1
654,46-55,Male,Electronics,Mobile Payment,Fall,132.63179724872984,7,5,0
655,36-45,Female,Books,Credit Card,Fall,85.62920022952937,7,3,0
656,18-25,Male,Home & Garden,PayPal,Summer,42.17791338176771,7,4,0
657,26-35,Female,Home & Garden,Cash,Fall,25.0,13,4,0
658,26-35,Male,Home & Garden,Mobile Payment,Fall,81.85074875612386,5,4,1
659,36-45,Female,Beauty,Cash,Fall,50.149346427294475,3,5,0
660,36-45,Female,Beauty,Debit Card,Fall,81.58082650090043,4,3,0
661,26-35,Male,Books,PayPal,Summer,97.9529599875482,10,3,1
662,65+,Male,Beauty,PayPal,Spring,25.0,1,5,1
663,36-45,Female,Electronics,Cash,Fall,39.41441882209692,7,5,0
664,26-35,Female,Clothing,Cash,Spring,27.16283911305309,10,4,0
665,18-25,Male,Books,Debit Card,Winter,133.13156496601982,10,5,0
666,18-25,Female,Sports,Credit Card,Winter,31.299877428833,6,5,0
667,26-35,Male,Sports,Mobile Payment,Spring,53.287888150977174,11,3,0
668,18-25,Male,Books,Credit Card,Spring,58.2236589261594,9,4,0
669,26-35,Female,Clothing,PayPal,Winter,133.5455453529104,6,3,0
670,26-35,Male,Sports,Mobile Payment,Summer,95.66531622343898,14,4,0
671,18-25,Female,Books,Debit Card,Summer,25.2885934842846,10,3,0
672,56-65,Female,Books,Credit Card,Fall,29.68339377565445,5,4,1
673,18-25,Female,Home & Garden,Credit Card,Summer,35.80615785705357,4,5,0
674,36-45,Female,Electronics,Mobile Payment,Summer,201.3741756014954,9,5,0
675,26-35,Female,Sports,Debit Card,Fall,85.56771128858679,12,5,0
676,65+,Female,Electronics,Debit Card,Fall,39.86493862255605,4,3,0
677,18-25,Female,Books,Credit Card,Summer,36.697034316416605,6,4,0
678,26-35,Female,Clothing,Credit Card,Spring,105.53580392358091,6,5,1
679,65+,Female,Books,Cash,Fall,49.808567502141834,3,5,0
680,56-65,Male,Sports,Mobile Payment,Spring,125.75615241256064,3,4,0
681,56-65,Female,Electronics,Debit Card,Winter,25.0,3,3,0
682,26-35,Female,Home & Garden,PayPal,Fall,182.58268884095102,14,5,1
683,18-25,Female,Home & Garden,Mobile Payment,Spring,65.8695540009906,5,5,0
684,46-55,Female,Books,Cash,Fall,90.85860187818507,2,4,1
685,65+,Female,Clothing,Mobile Payment,Fall,33.41773121593554,2,4,0
686,36-45,Female,Beauty,Credit Card,Fall,25.0,7,4,0
687,36-45,Male,Sports,Mobile Payment,Fall,100.62144366763306,7,5,1
688,26-35,Female,Books,Mobile Payment,Spring,81.95654591820254,6,5,0
689,46-55,Male,Home & Garden,Mobile Payment,Spring,277.6282138613873,4,4,0
